Li,DEPTHUPPER
628.7925,7105.0
617.73,6980.0
609.942,6892.0
599.853,6778.0
607.0215,6859.0
535.5135,6051.0
381.435,4310.0
385.152,4352.0
295.94399999999996,3344.0
199.833,2258.0
299.13,3380.0
199.833,2258.0
554.895,6270.0
592.9499999999999,6700.0
536.7524999999999,6065.0
447.102,5052.0
446.57099999999997,5046.0
445.686,5036.0
266.20799999999997,3008.0
452.23499999999996,5110.0
450.37649999999996,5089.0
97.35,1100.0
882.3449999999999,9970.0
615.0749999999999,6950.0
188.328,2128.0
185.85,2100.0
185.85,2100.0
39.824999999999996,450.0
199.125,2250.0
247.79999999999998,2800.0
509.93699999999995,5762.0
619.5,7000.0
252.933,2858.0
252.933,2858.0
745.7009999999999,8426.0
754.197,8522.0
739.7715,8359.0
754.197,8522.0
266.8275,3015.0
746.8515,8439.0
729.771,8246.0
746.3204999999999,8433.0
738.9749999999999,8350.0
279.0405,3153.0
701.0084999999999,7921.0
764.0205,8633.0
735.8774999999999,8315.0
619.5,7000.0
619.5,7000.0
579.675,6550.0
619.5,7000.0
191.16,2160.0
735.435,8310.0
734.727,8302.0
773.6669999999999,8742.0
745.7009999999999,8426.0
761.1885,8601.0
763.4894999999999,8627.0
255.3225,2885.0
255.3225,2885.0
156.64499999999998,1770.0
156.64499999999998,1770.0
686.406,7756.0
708.0,8000.0
575.958,6508.0
434.712,4912.0
434.712,4912.0
434.712,4912.0
434.712,4912.0
383.205,4330.0
364.089,4114.0
303.909,3434.0
327.45,3700.0
564.0989999999999,6374.0
563.0369999999999,6362.0
259.836,2936.0
854.91,9660.0
1059.7875,11975.0
816.1469999999999,9222.0
808.89,9140.0
679.68,7680.0
413.649,4674.0
844.8209999999999,9546.0
234.171,2646.0
680.5649999999999,7690.0
619.5,7000.0
808.89,9140.0
679.68,7680.0
685.875,7750.0
234.08249999999998,2645.0
480.55499999999995,5430.0
386.214,4364.0
387.63,4380.0
386.83349999999996,4371.0
386.4795,4367.0
412.056,4656.0
400.4625,4525.0
481.97099999999995,5446.0
149.388,1688.0
212.754,2404.0
230.1,2600.0
200.01,2260.0
339.30899999999997,3834.0
362.84999999999997,4100.0
366.39,4140.0
373.46999999999997,4220.0
253.28699999999998,2862.0
257.358,2908.0
224.96699999999998,2542.0
274.34999999999997,3100.0
275.058,3108.0
253.02149999999997,2859.0
250.986,2836.0
250.986,2836.0
254.0835,2871.0
250.278,2828.0
285.678,3228.0
273.465,3090.0
274.79249999999996,3105.0
274.34999999999997,3100.0
274.79249999999996,3105.0
275.5005,3113.0
273.642,3092.0
271.518,3068.0
107.97,1220.0
289.21799999999996,3268.0
279.57149999999996,3159.0
276.3855,3123.0
278.775,3150.0
280.10249999999996,3165.0
279.57149999999996,3159.0
254.88,2880.0
257.97749999999996,2915.0
256.65,2900.0
253.1985,2861.0
251.87099999999998,2846.0
253.641,2866.0
252.402,2852.0
254.0835,2871.0
698.088,7888.0
698.088,7888.0
697.557,7882.0
703.3979999999999,7948.0
703.3979999999999,7948.0
703.3979999999999,7948.0
703.3979999999999,7948.0
697.1144999999999,7877.0
888.0975,10035.0
853.2284999999999,9641.0
381.3465,4309.0
389.577,4402.0
247.79999999999998,2800.0
247.79999999999998,2800.0
268.9515,3039.0
281.3415,3179.0
274.704,3104.0
274.881,3106.0
274.79249999999996,3105.0
281.8725,3185.0
268.9515,3039.0
313.9095,3547.0
364.79699999999997,4122.0
281.3415,3179.0
274.704,3104.0
281.8725,3185.0
314.70599999999996,3556.0
303.2895,3427.0
303.8205,3433.0
365.0625,4125.0
315.8565,3569.0
312.6705,3533.0
314.175,3550.0
314.0865,3549.0
302.847,3422.0
303.20099999999996,3426.0
303.1125,3425.0
290.5455,3283.0
364.974,4124.0
290.457,3282.0
365.0625,4125.0
256.65,2900.0
256.65,2900.0
256.65,2900.0
256.65,2900.0
314.70599999999996,3556.0
323.82149999999996,3659.0
314.70599999999996,3556.0
298.599,3374.0
621.8009999999999,7026.0
621.8009999999999,7026.0
564.5414999999999,6379.0
265.5,3000.0
434.53499999999997,4910.0
383.6475,4335.0
376.21349999999995,4251.0
372.585,4210.0
388.86899999999997,4394.0
370.01849999999996,4181.0
367.806,4156.0
342.495,3870.0
230.277,2602.0
354.9735,4011.0
354.354,4004.0
355.947,4022.0
355.59299999999996,4018.0
358.248,4048.0
350.106,3956.0
225.67499999999998,2550.0
225.321,2546.0
246.915,2790.0
257.53499999999997,2910.0
245.2335,2771.0
252.756,2856.0
254.0835,2871.0
252.225,2850.0
252.84449999999998,2857.0
225.14399999999998,2544.0
259.48199999999997,2932.0
232.57799999999997,2628.0
251.2515,2839.0
255.41099999999997,2886.0
259.128,2928.0
250.18949999999998,2827.0
263.4645,2977.0
251.517,2842.0
617.73,6980.0
617.73,6980.0
619.9425,7005.0
610.473,6898.0
623.7479999999999,7048.0
610.473,6898.0
617.9955,6983.0
619.8539999999999,7004.0
350.637,3962.0
292.05,3300.0
292.05,3300.0
292.05,3300.0
292.05,3300.0
655.077,7402.0
273.996,3096.0
270.102,3052.0
654.9,7400.0
510.55649999999997,5769.0
516.132,5832.0
520.4685,5881.0
515.1585,5821.0
619.5,7000.0
514.9815,5819.0
619.5,7000.0
628.881,7106.0
660.564,7464.0
656.67,7420.0
656.67,7420.0
656.67,7420.0
657.1125,7425.0
659.3249999999999,7450.0
658.086,7436.0
658.086,7436.0
609.942,6892.0
610.473,6898.0
610.473,6898.0
589.3215,6659.0
614.1899999999999,6940.0
630.12,7120.0
626.934,7084.0
627.0224999999999,7085.0
630.12,7120.0
636.0495,7187.0
636.0495,7187.0
634.3679999999999,7168.0
629.5889999999999,7114.0
612.42,6920.0
611.358,6908.0
629.5889999999999,7114.0
612.42,6920.0
627.819,7094.0
631.536,7136.0
631.536,7136.0
628.173,7098.0
629.5005,7113.0
526.752,5952.0
632.1555,7143.0
624.102,7052.0
612.42,6920.0
629.5889999999999,7114.0
619.9425,7005.0
619.9425,7005.0
617.73,6980.0
619.9425,7005.0
619.9425,7005.0
619.9425,7005.0
619.9425,7005.0
619.8539999999999,7004.0
613.659,6934.0
617.553,6978.0
619.8539999999999,7004.0
614.8979999999999,6948.0
617.553,6978.0
617.553,6978.0
617.553,6978.0
611.889,6914.0
684.636,7736.0
130.626,1476.0
221.78099999999998,2506.0
239.12699999999998,2702.0
110.625,1250.0
237.17999999999998,2680.0
268.59749999999997,3035.0
257.97749999999996,2915.0
251.2515,2839.0
251.2515,2839.0
248.50799999999998,2808.0
234.08249999999998,2645.0
246.56099999999998,2786.0
776.322,8772.0
531.0,6000.0
693.132,7832.0
688.884,7784.0
686.406,7756.0
357.717,4042.0
305.14799999999997,3448.0
357.717,4042.0
357.717,4042.0
483.741,5466.0
808.89,9140.0
812.8725,9185.0
805.3499999999999,9100.0
637.1999999999999,7200.0
806.6775,9115.0
865.53,9780.0
904.7355,10223.0
904.7355,10223.0
561.8865,6349.0
421.26,4760.0
554.895,6270.0
285.678,3228.0
605.871,6846.0
608.0835,6871.0
587.286,6636.0
587.286,6636.0
587.286,6636.0
587.286,6636.0
349.575,3950.0
506.21999999999997,5720.0
509.49449999999996,5757.0
313.28999999999996,3540.0
498.786,5636.0
453.828,5128.0
327.27299999999997,3698.0
500.556,5656.0
497.45849999999996,5621.0
499.14,5640.0
502.85699999999997,5682.0
505.335,5710.0
503.65349999999995,5691.0
500.73299999999995,5658.0
500.90999999999997,5660.0
306.21,3460.0
502.149,5674.0
501.88349999999997,5671.0
504.27299999999997,5698.0
509.49449999999996,5757.0
498.1665,5629.0
326.388,3688.0
343.02599999999995,3876.0
500.025,5650.0
505.06949999999995,5707.0
460.99649999999997,5209.0
500.025,5650.0
504.981,5706.0
507.9015,5739.0
499.2285,5641.0
497.90099999999995,5626.0
499.2285,5641.0
502.85699999999997,5682.0
506.21999999999997,5720.0
302.139,3414.0
455.68649999999997,5149.0
505.9545,5717.0
296.3865,3349.0
296.3865,3349.0
296.3865,3349.0
378.3375,4275.0
379.66499999999996,4290.0
297.35999999999996,3360.0
318.59999999999997,3600.0
484.44899999999996,5474.0
896.505,10130.0
479.13899999999995,5414.0
729.063,8238.0
477.9,5400.0
479.13899999999995,5414.0
893.8499999999999,10100.0
885.0,10000.0
442.5,5000.0
893.8499999999999,10100.0
893.8499999999999,10100.0
433.65,4900.0
893.8499999999999,10100.0
442.5,5000.0
885.0,10000.0
270.98699999999997,3062.0
520.4685,5881.0
516.132,5832.0
283.731,3206.0
297.0945,3357.0
816.324,9224.0
582.153,6578.0
672.954,7604.0
151.7775,1715.0
155.583,1758.0
182.7525,2065.0
177.0,2000.0
910.4879999999999,10288.0
910.4879999999999,10288.0
910.4879999999999,10288.0
910.4879999999999,10288.0
910.4879999999999,10288.0
920.3114999999999,10399.0
421.791,4766.0
896.4164999999999,10129.0
398.25,4500.0
904.7355,10223.0
938.2769999999999,10602.0
929.073,10498.0
910.4879999999999,10288.0
408.87,4620.0
911.55,10300.0
929.073,10498.0
896.4164999999999,10129.0
929.25,10500.0
151.7775,1715.0
505.866,5716.0
154.344,1744.0
547.9035,6191.0
383.55899999999997,4334.0
462.5895,5227.0
383.55899999999997,4334.0
465.68699999999995,5262.0
467.63399999999996,5284.0
379.7535,4291.0
462.5895,5227.0
467.19149999999996,5279.0
466.395,5270.0
464.8905,5253.0
468.4305,5293.0
463.209,5234.0
468.07649999999995,5289.0
470.82,5320.0
467.811,5286.0
461.616,5216.0
470.289,5314.0
464.0055,5243.0
467.19149999999996,5279.0
468.9615,5299.0
467.63399999999996,5284.0
463.563,5238.0
464.0055,5243.0
466.395,5270.0
462.32399999999996,5224.0
406.923,4598.0
373.293,4218.0
468.07649999999995,5289.0
777.8265,8789.0
612.2429999999999,6918.0
615.6945,6957.0
612.5084999999999,6921.0
719.0625,8125.0
708.531,8006.0
708.531,8006.0
719.0625,8125.0
383.02799999999996,4328.0
384.798,4348.0
388.4265,4389.0
223.551,2526.0
301.25399999999996,3404.0
218.595,2470.0
223.905,2530.0
433.827,4902.0
214.34699999999998,2422.0
496.839,5614.0
499.2285,5641.0
499.2285,5641.0
544.275,6150.0
497.90099999999995,5626.0
428.871,4846.0
573.834,6484.0
573.834,6484.0
573.834,6484.0
464.448,5248.0
379.13399999999996,4284.0
261.075,2950.0
261.075,2950.0
261.075,2950.0
261.075,2950.0
964.65,10900.0
964.65,10900.0
461.43899999999996,5214.0
559.9395,6327.0
495.59999999999997,5600.0
554.01,6260.0
554.187,6262.0
320.2815,3619.0
113.28,1280.0
215.232,2432.0
230.18849999999998,2601.0
728.709,8234.0
665.697,7522.0
413.0295,4667.0
840.3075,9495.0
682.512,7712.0
309.573,3498.0
627.819,7094.0
151.7775,1715.0
151.7775,1715.0
564.276,6376.0
399.84299999999996,4518.0
408.51599999999996,4616.0
398.25,4500.0
920.3114999999999,10399.0
908.3639999999999,10264.0
911.55,10300.0
896.4164999999999,10129.0
396.47999999999996,4480.0
408.51599999999996,4616.0
398.25,4500.0
909.603,10278.0
895.1775,10115.0
894.381,10106.0
910.4879999999999,10288.0
896.4164999999999,10129.0
896.4164999999999,10129.0
895.62,10120.0
466.74899999999997,5274.0
465.68699999999995,5262.0
468.07649999999995,5289.0
463.209,5234.0
464.80199999999996,5252.0
468.51899999999995,5294.0
463.032,5232.0
401.1705,4533.0
466.395,5270.0
466.395,5270.0
465.77549999999997,5263.0
468.07649999999995,5289.0
466.395,5270.0
462.501,5226.0
467.457,5282.0
467.63399999999996,5284.0
462.85499999999996,5230.0
443.739,5014.0
441.3495,4987.0
442.23449999999997,4997.0
507.9015,5739.0
502.5915,5679.0
846.237,9562.0
908.3639999999999,10264.0
223.905,2530.0
222.48899999999998,2514.0
227.445,2570.0
229.1265,2589.0
225.67499999999998,2550.0
224.70149999999998,2539.0
222.843,2518.0
154.875,1750.0
893.496,10096.0
472.41299999999995,5338.0
458.784,5184.0
792.9599999999999,8960.0
4.0,3290.0
326.919,3694.0
602.4195,6807.0
40.0,8593.0
5.0,8573.0
4.0,8843.0
4.0,8843.0
4.0,8843.0
11.0,8858.0
452.943,5118.0
452.943,5118.0
453.474,5124.0
453.474,5124.0
453.474,5124.0
1038.4589999999998,11734.0
487.81199999999995,5512.0
1038.4589999999998,11734.0
532.77,6020.0
566.8425,6405.0
597.8175,6755.0
407.09999999999997,4600.0
398.25,4500.0
398.25,4500.0
407.09999999999997,4600.0
218.595,2470.0
559.7624999999999,6325.0
579.0554999999999,6543.0
597.375,6750.0
562.7715,6359.0
562.7715,6359.0
681.2729999999999,7698.0
581.0024999999999,6565.0
580.56,6560.0
520.557,5882.0
525.867,5942.0
574.9845,6497.0
569.7629999999999,6438.0
566.4,6400.0
575.3385,6501.0
569.232,6432.0
536.487,6062.0
569.232,6432.0
566.1345,6397.0
566.1345,6397.0
566.1345,6397.0
566.1345,6397.0
570.471,6446.0
569.9399999999999,6440.0
569.9399999999999,6440.0
566.1345,6397.0
564.7185,6381.0
564.7185,6381.0
564.7185,6381.0
564.7185,6381.0
564.7185,6381.0
564.7185,6381.0
564.7185,6381.0
571.356,6456.0
534.009,6034.0
608.9685,6881.0
601.8,6800.0
601.8,6800.0
684.5475,7735.0
601.8,6800.0
601.8,6800.0
589.764,6664.0
601.8,6800.0
600.384,6784.0
601.8,6800.0
601.8,6800.0
783.2249999999999,8850.0
659.3249999999999,7450.0
460.2,5200.0
460.2,5200.0
460.2,5200.0
460.2,5200.0
718.266,8116.0
589.233,6658.0
606.933,6858.0
601.092,6792.0
609.411,6886.0
602.0654999999999,6803.0
611.004,6904.0
715.611,8086.0
583.038,6588.0
589.9409999999999,6666.0
607.2869999999999,6862.0
640.9169999999999,7242.0
649.7669999999999,7342.0
603.216,6816.0
615.0749999999999,6950.0
615.0749999999999,6950.0
612.951,6926.0
611.1809999999999,6906.0
608.1719999999999,6872.0
607.11,6860.0
607.7294999999999,6867.0
604.8974999999999,6835.0
200.541,2266.0
210.27599999999998,2376.0
126.201,1426.0
695.6985,7861.0
602.685,6810.0
1056.336,11936.0
635.5185,7181.0
141.6,1600.0
143.37,1620.0
145.58249999999998,1645.0
463.209,5234.0
462.32399999999996,5224.0
460.37699999999995,5202.0
460.37699999999995,5202.0
637.9965,7209.0
686.406,7756.0
576.2235,6511.0
527.9024999999999,5965.0
559.3199999999999,6320.0
548.346,6196.0
576.2235,6511.0
527.283,5958.0
578.082,6532.0
613.1279999999999,6928.0
1058.9025,11965.0
939.87,10620.0
929.25,10500.0
753.135,8510.0
824.112,9312.0
761.0999999999999,8600.0
755.79,8540.0
417.4545,4717.0
425.0655,4803.0
425.5965,4809.0
425.5965,4809.0
425.5965,4809.0
425.24249999999995,4805.0
522.15,5900.0
485.95349999999996,5491.0
529.584,5984.0
561.7094999999999,6347.0
544.452,6152.0
625.5179999999999,7068.0
571.0905,6453.0
93.72149999999999,1059.0
537.6374999999999,6075.0
501.26399999999995,5664.0
537.6374999999999,6075.0
540.558,6108.0
553.5675,6255.0
554.2755,6263.0
571.0905,6453.0
569.409,6434.0
488.52,5520.0
707.115,7990.0
454.62449999999995,5137.0
6.95,9980.0
5.1,12488.0
4.07,12240.0
687.0255,7763.0
743.4,8400.0
1.1,8625.0
6.34,9274.0
44.23,7650.0
19.35,4364.0
212.39999999999998,2400.0
15.83,2559.0
4.0,1500.0
569.232,6432.0
495.15749999999997,5595.0
22.0,5395.0
23.56,1100.0
17.0,9312.0
138.06,1560.0
9.5,9138.0
10.0,3330.0
9.0,3204.0
19.82,3407.0
15.0,3275.0
318.59999999999997,3600.0
13.0,3275.0
362.84999999999997,4100.0
14.64,1.29564
380.54999999999995,4300.0
9.75,4544.0
512.1495,5787.0
597.4635,6751.0
363.381,4106.0
584.2769999999999,6602.0
503.565,5690.0
9.66,7632.0
15.6,3314.0
5.49,3388.0
7.39,0.6540149999999999
15.68,7985.0
8.07,3339.0
304.44,3440.0
13.0,8034.0
16.0,7916.0
24.29,4080.0
345.15,3900.0
331.875,3750.0
14.0,5221.0
12.0,4130.0
11.0,4128.0
367.452,4152.0
245.58749999999998,2775.0
7.32,4195.0
4.11,4140.0
5.19,4127.0
6.2,11690.0
9.53,8660.0
6.65,0.588525
9.0,3345.0
8.0,3596.0
10.0,3366.0
1.17,4762.0
3.44,4636.0
415.5075,4695.0
421.1715,4759.0
12.0,5636.0
57.67,5135.0
18.99,8684.0
4.47,8684.0
7.25,5125.0
6.34,7749.0
12.38,6940.0
6.61,5002.0
5.3,6180.0
20.5,1.81425
27.62,2330.0
5.76,5050.0
270.1905,3053.0
418.51649999999995,4729.0
33.44,5907.0
18.34,4926.0
9.22,0.81597
21.47,4919.0
23.62,5382.0
21.17,6643.0
17.63,4900.0
23.0,5175.0
6.2,6880.0
14.9,3865.0
583.923,6598.0
20.9,5164.0
10.61,5110.0
7.24,10130.0
896.151,10126.0
24.02,7190.0
15.13,11479.0
13.42,1.18767
3.09,4626.0
3.12,8875.0
4.24,4968.0
7.34,8762.0
605.6055,6843.0
6.47,6200.0
458.8725,5185.0
5.42,9900.0
433.56149999999997,4899.0
371.7,4200.0
556.5765,6289.0
3.23,8915.0
653.5725,7385.0
267.801,3026.0
266.11949999999996,3007.0
664.9889999999999,7514.0
1190.148,13448.0
13.0,5725.0
12.0,7652.0
47.0,5000.0
11.0,3527.0
29.0,10418.0
17.0,12167.0
494.715,5590.0
47.17,4.174545
21.98,1.94523
20.0,12752.0
11.0,10600.0
65.52,5.798519999999999
1120.4099999999999,12660.0
23.0,12052.0
507.9015,5739.0
3.13,5680.0
28.0,11575.0
703.4865,7949.0
1179.174,13324.0
407.01149999999996,4599.0
622.5975,7035.0
1035.8039999999999,11704.0
1058.46,11960.0
521.088,5888.0
489.405,5530.0
11.57,9825.0
1165.1025,13165.0
2.14,4356.0
2.14,4238.0
11.56,13811.0
784.0215,8859.0
539.7615,6099.0
8.0,6511.0
384.621,4346.0
7.2,8654.0
500.82149999999996,5659.0
1056.513,11938.0
929.1614999999999,10499.0
9.0,5850.0
5.69,8904.0
9.34,10210.0
27.33,6350.0
13.51,5403.0
12.0,5403.0
450.111,5086.0
10.75,6307.0
9.52,5682.0
25.97,5792.0
4.13,3606.0
11.63,5882.0
25.74,5882.0
23.12,5442.0
120.0945,1357.0
2.07,6888.0
7.0,4414.0
9.5,1692.0
648.351,7326.0
795.615,8990.0
173.01749999999998,1955.0
9.0,4204.0
398.25,4500.0
7.32,6315.0
30.51,6402.0
22.19,4820.0
7.03,5756.0
4.69,9370.0
13.06,9220.0
19.89,8668.0
6.91,9420.0
689.415,7790.0
370.7265,4189.0
30.0,6281.0
23.4,2.0709
451.173,5098.0
524.3625,5925.0
4.27,4035.0
71.94,6825.0
7.43,2455.0
9.0,6770.0
351.0795,3967.0
221.2,3564.0
5.34,3512.0
6.59,4740.0
708.0,8000.0
499.14,5640.0
18.45,7409.0
12.0,5477.0
8.47,0.749595
1103.3295,12467.0
1063.947,12022.0
453.9165,5129.0
9.0,10850.0
1166.253,13178.0
11.59,6363.0
977.3939999999999,11044.0
473.121,5346.0
16.16,7899.0
13.73,9714.0
26.33,12250.0
17.48,6250.0
27.43,5020.0
16.0,3171.0
27.0,12053.0
14.0,5680.0
16.0,6180.0
22.0,12380.0
5.0,5120.0
431.17199999999997,4872.0
507.813,5738.0
903.231,10206.0
464.448,5248.0
2.14,3170.0
14.18,5490.0
21.7,9902.0
11.45,4790.0
28.08,2.4850799999999995
16.11,8030.0
23.04,11623.0
14.27,6430.0
1070.4075,12095.0
742.9575,8395.0
621.447,7022.0
621.447,7022.0
429.756,4856.0
877.389,9914.0
193.3725,2185.0
225.7635,2551.0
751.6305,8493.0
1121.2949999999998,12670.0
268.50899999999996,3034.0
267.7125,3025.0
181.86749999999998,2055.0
663.0419999999999,7492.0
787.65,8900.0
922.6125,10425.0
772.7819999999999,8732.0
772.7819999999999,8732.0
424.485825,4796.45
424.485825,4796.45
361.257,4082.0
867.7425,9805.0
479.13899999999995,5414.0
702.2475,7935.0
359.31,4060.0
359.31,4060.0
359.31,4060.0
354.885,4010.0
354.885,4010.0
482.7675,5455.0
501.087,5662.0
527.637,5962.0
298.599,3374.0
282.49199999999996,3192.0
764.64,8640.0
473.47499999999997,5350.0
481.44,5440.0
661.803,7478.0
560.2935,6331.0
559.7624999999999,6325.0
424.44599999999997,4796.0
424.44599999999997,4796.0
775.26,8760.0
756.675,8550.0
301.78499999999997,3410.0
920.223,10398.0
920.4,10400.0
768.534,8684.0
1037.6625,11725.0
1037.6625,11725.0
1037.6625,11725.0
1037.6625,11725.0
737.6474999999999,8335.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
916.8599999999999,10360.0
754.4625,8525.0
754.4625,8525.0
916.8599999999999,10360.0
300.9,3400.0
304.8825,3445.0
447.633,5058.0
777.03,8780.0
777.03,8780.0
777.03,8780.0
775.26,8760.0
774.375,8750.0
775.26,8760.0
774.375,8750.0
774.375,8750.0
774.375,8750.0
783.2249999999999,8850.0
743.4,8400.0
733.4879999999999,8288.0
757.56,8560.0
757.8254999999999,8563.0
695.61,7860.0
1118.6399999999999,12640.0
1111.1174999999998,12555.0
800.6595,9047.0
1105.2765,12489.0
755.79,8540.0
755.79,8540.0
918.8069999999999,10382.0
917.0369999999999,10362.0
749.5949999999999,8470.0
755.79,8540.0
755.79,8540.0
755.79,8540.0
755.79,8540.0
749.5949999999999,8470.0
755.79,8540.0
748.7099999999999,8460.0
177.0,2000.0
772.251,8726.0
748.7099999999999,8460.0
251.87099999999998,2846.0
910.2225,10285.0
748.7099999999999,8460.0
770.8349999999999,8710.0
541.62,6120.0
727.293,8218.0
739.329,8354.0
720.213,8138.0
719.9475,8135.0
719.328,8128.0
373.2045,4217.0
373.91249999999997,4225.0
378.3375,4275.0
378.3375,4275.0
230.1,2600.0
239.0385,2701.0
454.005,5130.0
467.3685,5281.0
449.40299999999996,5078.0
868.185,9810.0
696.495,7870.0
869.424,9824.0
869.424,9824.0
868.6274999999999,9815.0
868.6274999999999,9815.0
703.1324999999999,7945.0
478.077,5402.0
485.2455,5483.0
364.62,4120.0
361.965,4090.0
361.5225,4085.0
384.97499999999997,4350.0
360.6375,4075.0
368.15999999999997,4160.0
464.5365,5249.0
451.79249999999996,5105.0
866.415,9790.0
698.265,7890.0
698.265,7890.0
333.2025,3765.0
526.221,5946.0
527.637,5962.0
332.76,3760.0
331.52099999999996,3746.0
523.5659999999999,5916.0
523.5659999999999,5916.0
331.875,3750.0
331.875,3750.0
331.698,3748.0
576.4889999999999,6514.0
576.4889999999999,6514.0
601.8,6800.0
770.658,8708.0
770.658,8708.0
758.8874999999999,8575.0
758.8874999999999,8575.0
317.538,3588.0
313.467,3542.0
314.9715,3559.0
129.6525,1465.0
723.5759999999999,8176.0
723.5759999999999,8176.0
732.6914999999999,8279.0
362.673,4098.0
362.673,4098.0
362.673,4098.0
734.55,8300.0
723.5759999999999,8176.0
475.6875,5375.0
475.6875,5375.0
475.6875,5375.0
382.2315,4319.0
382.2315,4319.0
503.388,5688.0
840.75,9500.0
823.05,9300.0
840.75,9500.0
840.75,9500.0
559.0545,6317.0
563.2139999999999,6364.0
563.2139999999999,6364.0
529.584,5984.0
559.851,6326.0
565.8689999999999,6394.0
537.549,6074.0
495.59999999999997,5600.0
142.0425,1605.0
487.28099999999995,5506.0
499.31699999999995,5642.0
499.31699999999995,5642.0
724.8149999999999,8190.0
448.34099999999995,5066.0
836.7674999999999,9455.0
801.81,9060.0
332.58299999999997,3758.0
269.394,3044.0
772.6049999999999,8730.0
772.6049999999999,8730.0
772.6049999999999,8730.0
772.6049999999999,8730.0
204.081,2306.0
199.125,2250.0
552.6825,6245.0
537.4605,6073.0
537.4605,6073.0
537.4605,6073.0
537.4605,6073.0
537.4605,6073.0
537.4605,6073.0
537.4605,6073.0
537.4605,6073.0
562.86,6360.0
559.7624999999999,6325.0
552.4169999999999,6242.0
552.4169999999999,6242.0
550.824,6224.0
552.4169999999999,6242.0
560.028,6328.0
552.4169999999999,6242.0
552.4169999999999,6242.0
552.4169999999999,6242.0
561.5324999999999,6345.0
552.4169999999999,6242.0
538.8765,6089.0
538.8765,6089.0
538.8765,6089.0
538.8765,6089.0
549.3195,6207.0
556.842,6292.0
556.842,6292.0
556.842,6292.0
552.8595,6247.0
511.79549999999995,5783.0
552.8595,6247.0
552.8595,6247.0
555.957,6282.0
555.1605,6273.0
555.1605,6273.0
555.1605,6273.0
565.6034999999999,6391.0
565.6034999999999,6391.0
565.6034999999999,6391.0
566.4,6400.0
566.4,6400.0
566.4,6400.0
568.7895,6427.0
568.7895,6427.0
536.1329999999999,6058.0
536.1329999999999,6058.0
524.6279999999999,5928.0
535.2479999999999,6048.0
561.0899999999999,6340.0
515.9549999999999,5830.0
546.399,6174.0
546.399,6174.0
522.327,5902.0
250.45499999999998,2830.0
250.45499999999998,2830.0
177.4425,2005.0
177.4425,2005.0
529.4069999999999,5982.0
559.2315,6319.0
550.116,6216.0
550.116,6216.0
528.345,5970.0
715.434,8084.0
669.9449999999999,7570.0
610.65,6900.0
663.75,7500.0
543.4784999999999,6141.0
569.9399999999999,6440.0
569.9399999999999,6440.0
538.9649999999999,6090.0
563.922,6372.0
570.3824999999999,6445.0
570.3824999999999,6445.0
570.3824999999999,6445.0
542.9475,6135.0
542.9475,6135.0
571.356,6456.0
542.9475,6135.0
542.9475,6135.0
550.824,6224.0
550.9125,6225.0
550.824,6224.0
550.824,6224.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
553.9214999999999,6259.0
552.5939999999999,6244.0
552.5939999999999,6244.0
552.5939999999999,6244.0
552.5939999999999,6244.0
566.9309999999999,6406.0
566.9309999999999,6406.0
566.9309999999999,6406.0
552.5939999999999,6244.0
552.5939999999999,6244.0
552.5939999999999,6244.0
552.5939999999999,6244.0
552.5939999999999,6244.0
552.5939999999999,6244.0
543.4784999999999,6141.0
543.4784999999999,6141.0
517.194,5844.0
517.194,5844.0
517.194,5844.0
572.241,6466.0
517.194,5844.0
517.194,5844.0
541.0005,6113.0
517.194,5844.0
517.194,5844.0
559.674,6324.0
559.674,6324.0
559.674,6324.0
559.674,6324.0
560.736,6336.0
560.736,6336.0
560.736,6336.0
560.736,6336.0
560.736,6336.0
560.736,6336.0
560.736,6336.0
560.736,6336.0
560.8245,6337.0
560.736,6336.0
557.904,6304.0
558.612,6312.0
525.159,5934.0
525.2475,5935.0
532.4159999999999,6016.0
525.159,5934.0
525.2475,5935.0
525.2475,5935.0
525.2475,5935.0
756.852,8552.0
756.675,8550.0
756.675,8550.0
206.64749999999998,2335.0
183.81449999999998,2077.0
645.8729999999999,7298.0
631.4475,7135.0
718.3544999999999,8117.0
718.3544999999999,8117.0
417.012,4712.0
597.1094999999999,6747.0
607.818,6868.0
598.968,6768.0
598.968,6768.0
593.8349999999999,6710.0
597.198,6748.0
597.906,6756.0
649.5899999999999,7340.0
595.1625,6725.0
595.074,6724.0
148.23749999999998,1675.0
156.2025,1765.0
156.2025,1765.0
156.06975,1763.5
146.025,1650.0
512.1495,5787.0
513.9195,5807.0
476.83799999999997,5388.0
476.83799999999997,5388.0
907.5675,10255.0
311.52,3520.0
835.4399999999999,9440.0
840.75,9500.0
919.338,10388.0
780.5699999999999,8820.0
780.5699999999999,8820.0
765.9675,8655.0
780.5699999999999,8820.0
780.5699999999999,8820.0
781.4549999999999,8830.0
1099.701,12426.0
453.12,5120.0
455.06699999999995,5142.0
547.0185,6181.0
270.102,3052.0
270.102,3052.0
231.339,2614.0
